	text	airline_sentiment	at	polarity	label
1770	 cuál es la razón que en el vuelo IB 6409 llevemos más de 24hrs atorados en Cancún.?	negative	@Iberia	0.006300168090272339	2
1771	La nueva política de equipajes de Ryanair entrará en vigor el próximo 15 de enero  La nueva… 	negative		0.06588254200024525	2
1772	 Iberia, sólo valen los vuelos directos (sevilla-madrid por ejem)	neutral	@rubicornio	0.894409919287112	0
1773	 Lo acabo de hacer! Gracias	positive	@Iberia	0.20213694383977976	1
1774	Un pasajero de Ryanair se cansó por la demora del avión y se escapó por la salida de emergencia 	negative		0.025154013330949042	2
1775	Muchas gracias  Principalmente, al equipo de Twitter. Al final, habéis escuchado y entendido mi reclamaci… 	positive		0.04645614459916817	1
1776	Iberia Express ofrece 5.000 vuelos a 5 euros 	positive		0.44859941609310117	1
1777	" Me encanta Iberia.
.."	positive	@Iberia	0.9041098809645616	1
1778	  Sí lo hubo. Esa mujer no está nada contenta con su trabajo y lo transmite a los clientes. He… 	negative	@Iberia	2.7717072964974195e-06	2
1779	 Pues siendo una, digamos, filial de IAG (sociedad de Iberia y British Airways) yo no les tocaría mucho… 	negative	@toppertorpe	3.439182330141294e-05	2
1780	  Buen vuelo amigo. Nos vemos el próximo año 👌🏻	neutral	@MiguelSanJim	0.7575437678020793	0
1781	 No hay nada más lindo que volar con  🤗❤	positive	@Iberia	0.00044785808128698624	1
1782	note8abordo samsung regala un Note 8 a todos los pasajeros del vuelo Madrid- La coruña de Iberia. SON SEGUROS! 	positive		0.9995888668512888	1
1783	  Si se forma Iberia, ¿dónde queda España?	positive	@manuvilladangos	0.041698047624478415	1
1784	 hola, hemos perdido el localizador de nuestro vuelo, cómo podemos recuperarlo para acceder a la información del mismo?	negative	@Iberia	0.000394270408268317	2
1785	  Pero sinceramente rutas internacionales y permitieron que Iberia opere de nuevo	neutral	@PajaritaTW	0.15815487743926562	0
1786	  o 40 libras en el aeropuerto y que llegues al aeropuerto y que sean 65 libras, más caro que el vuelo, esto se llama TIMO /3	negative	@Iberia	0.06548581583150204	2
1787	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	positive		0.00694959441669791	1
1788	Los trabajadores de  del aeropuerto El Prat de Barcelona, España,  convocan paros de cuatro horas para los d… 	negative		0.9941507158846062	2
1789	Nosardinasenlata  e  deberían aprender de American Airlines. Asiento de delante reclinado y mis pie… 	positive		0.25165066206525993	1
1790	 Por favor, al menos efectúen el reembolso de los billetes!! Que nos tengamos que pagar hotel,comida y comun… 	negative	@Iberia	1.347635816491542e-07	2
1791	Me ha gustado un vídeo de  ( - NOS VAMOS PA VALENCIA NANO | Pokémon Iberia).	neutral		0.027009591324432234	0
1792	En  Ryanair salva las navidades 'in extremis': el personal de tierra también suspende paros 	negative		0.9850751377915127	2
1793	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	negative		0.00694959441669791	2
1794	Con  mi destino a un solo click. ¡Deseadme suerte! HolaArgentina. Hola 79 destinos europeos al mejor precio 	neutral		0.00694959441669791	0
1795	  Lo siento guapísima ! Espero se solucione 😘	negative	@_CrisJimenez_	0.0023681710889102273	2
1796	 Hace cuatro días me dicen que procedían a darme la indemnizaciòn y aquí sigo esperándola... Desde el mes de agosto, vergonzoso.	negative	@Iberia	0.00023212035137810656	2
1797	 Gracias. Entonces le pido informe a sus empleados de Las Palmas de Gran Canaria que nos han obligado (con m… 	negative	@Iberia	5.318983598453667e-05	2
1798	  Tiene reclamación? Claramente ahí dice que solo le dieron pidieron disculpas, pero como lo… 	negative	@Iberia	1.2176964206009422e-09	2
1799	 como simpre un placer amigos y a seguir volando muy alto.	positive	@Iberia	0.6895069986537389	1
1800	 hola! Les compre un pasaje el jueves! ya me lo cobraron de mi tarjeta y todavia no tengo la confirmacion ni el ticket. UN DESASTRE	negative	@Iberia	2.903870806853512e-13	2
1801	 Vuelan aprox. a la misma hora Vueling y Ryanair (uno a las 9 menos algo y otro a las 21:30). Para la gala no llegan.	negative	@buclena	0.00024418623268823004	2
1802	"  por ejemplo en la web de iberia. En la web de la AESA:
"	neutral	@JesusGidilama	0.00810929436203122	0
1803	Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros  via 	neutral		0.9921024656190723	0
1804	Los pilotos de Ryanair en Irlanda, Alemania, Italia y Portugal van a la huelga justo antes de Navidad… 	neutral		0.05223281769056231	0
1805	A mí, los nuevos pilotos de Ryanair, no me generan mucha confianza. 	negative		0.017149471522774812	2
1806	 quiero saber si mi vuelo del Miércoles 20 FR 8602 será operado con normalidad	negative	@Ryanair	0.052768178844596274	2
1807	La exposición de Iberia sobre la aviación cierra con más de 10.000 asistentes 	negative		0.06856880094933301	2
1808	Ya a un mes  sr.   y usted sin importarle mi dignidad como usuario, no ha dado una solución efectiva por su… 	negative		5.096361491816699e-06	2
1809	 Ya envié el código. Mi vuelo de San Pablo a madrid es con IBERIA. Quien me da el código de Iberia xq… 	positive	@LATAMAirlines	0.8307030278411905	1
1810	Hay Black Friday y hoy me desperté con un mail de Ryanair con ofertas de vuelos dentro de Europa a €4,99 😱🤤✈️	neutral		0.06721659964471553	0
1811	Volando por la historia de  en ExpoIberia ubicado en  	neutral		0.2662486001817989	0
1812	 y  debería tomar cartas en el asunto. El sistema de vinculación de vuelos para “menores” en… 	negative	@aena	0.03334190911639929	2
1813	 Lo acabo de enviar por privado. Gracias por la pronta respuesta, ya podría funcionar el canal de e-mail con… 	positive	@Iberia	0.005698672365278092	1
1814	📹 frikiskrew: Ocurrió hace poquito en un vuelo de Ryanair entre Londres y Málaga. Allí un pasajero... 	neutral		0.3033189380500086	0
1815	 Nadie de Iberia disponible. Nos hicieron recoger maletas y nos enviaron a las 13.10 a los mostradores de fa… 	negative	@Iberia	0.0029721355709858106	2
1816	Una empresa reclama más de 100.000 euros a Ryanair por cancelaciones y retrasos  	negative		0.009240430036461925	2
1817	LaPatilla: Ryanair le acabó el aniversario de Iberia Express 	positive		0.2702572535194495	1
1818	 ¿como solicito una factura de un vuelo? en  solo permite indicar números de b… 	neutral	@iberiaexpress	0.014689930077250758	0
1819	Iberia busca técnicos de mantenimiento para trabajar en Madrid y Barcelona empleo 	neutral		0.9975689057262116	0
1820	 Hermana, te has montado en RyanAir, vas a sobrevivir 	negative	@eiramlyszelazog	0.06874361684922396	2
1821	Ay que me ha llegado el correo de Ryanair avisándome de que es la hora de facturar. Ay. 	neutral		4.058415453450959e-06	0
1822	 cuando sabremos los ganadores (sé qué dice que Max en 7 días, peor las ansias me pueden!!!!!!!!) 	positive	@Iberia	5.18809189243057e-08	1
1823	. regala un Galaxy Note 8 a todos los pasajeros de un vuelo de   vía… 	positive		0.9833329195800777	1
1824	Cuando viajen a Rusia2018 no lo hagan por  ya que despacha mal las maletas y no llegan a destino... Emiten… 	negative		5.952717650886573e-06	2
1825	2017: el año en que Ryanair se lio con las vacaciones de los pilotos 	negative		0.0063431929669680335	2
1826	Familiares de víctima de incendio en col. Iberia requieren ayuda para comprar ataúd  	neutral		0.23430158379509547	0
1827	  Es que además yo no he pagado poco por mi vuelo. Ya voy embutida por un en turista. Si no puede… 	negative	@AManchenoP	2.6794459165733457e-08	2
1828	 Lo que ocurre es que no se pueden pedir 23.500 avios para descontar 110€ de un billete. Cuando hago ese tra… 	negative	@Iberia	2.436807656146325e-07	2
1829	  Buenos Aires no recibe atencion de reclamos de  Barajas Central.  atencion clientes no sabe nada.	negative	@elmundotoday	0.004004404341803878	2
1830	 les he escrito un privado por el vuelo aa95	neutral	@Iberia	0.013785996569080564	0
1831	Madrid 	neutral		0.9740997906387266	0
1832	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	neutral		0.00694959441669791	0
1833	Decepción con el llamado Servicio de Atención al Cliente de Iberia. Es vergonzoso que según te atienda una... 	negative		3.7029699556666513e-06	2
1834	"Llevo una hora esperando al teléfono. 
 👋👋👋👋😱 "	negative		0.00046117507582841123	2
1835	 Así es, no me deja hacerlo en la web de Gestión de Reservas. Envío DM con los datos solicitados. Gracias de nuevo.	neutral	@Iberia	9.56202164771543e-05	0
1836	 Con cada vuelto ofrecéis 23kg para equipaje en bodega gratis.Si en cabina no cabe,algo se está haciendo mal	neutral	@Iberia	0.0010798923914467611	0
1837	"*Oficinas de Ryanair* 

- Oye, échame un cable, que estoy traduciendo la web. ¿Qué significa “save”?

- “Guardar”.… "	neutral		0.009817343001432112	0
1838	Ryanair volará desde Valencia a Praga, Bremen y Lamezia con escala en Milán 	negative		0.6243174984074793	2
1839	En el Aeropuerto de Palma solo dos mostradores para facturar todos los vuelos de  En invierno y en verano s… 	negative		0.1040856357630808	2
1840	"""Ryanair sigue con las rebajas del Black Friday: billetes a 4,99 euros""  noticias feedly"	negative		0.15984117375820925	2
1841	Noticias como la d Iberia explican mejor pq llevamos dos años siendo incapaces d conseguir + del 30% d financiación d deuda en una emisión	negative		0.023001421765235674	2
1842	Hola Os dejo algunos signos de exclamación para copiar y pegar cuando escribáis en español:¡¡¡¡¡¡¡¡¡¡Fe… 	neutral		0.001614912627454734	0
1843	Captura exterior del BAC 1-11 que he desmpolvado hoy en Flight Simulator, despues de un tiempo, con la librea de lo… 	neutral		1.744520161034528e-05	0
1844	Ryanair está regalando 2 billetes gratis a todo el mundo después de la cancelación de más de 2000 vuelos. 	positive		0.024447882519167866	1
1845	    Yo diría  , aunque me faltan varias de   por probar.	neutral	@albertorfc	0.012654637241390328	0
1846	  Pasa en Avianca .....pasa en american. .. pasa en Iberia...  pasa  en lufthansa... Pasa en T… 	negative	@ClaudiaLopez	0.00029590335555947317	2
1847	Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas VIDEO 	negative		0.6450087684755177	2
1848	"  - ""Que si tengo tarjeta Iberia Plus? Si siii... y disculpe que embarco en 2 minutos"""	neutral	@marianorajoy	0.0018999123651552295	0
1849	Gracias por estas tres horas de mierda,  	negative		0.009466823990114526	2
1850	   Buenas noticias noticias como mencione y les felicito! Pero no es correcto de sea la… 	negative	@NellySanchezPR	0.0017409398162273164	2
1851	 RyanairInflight pues oye... 🙄	neutral	@Ryanair	0.1966513218550911	0
1852	Las compañías siguen haciendo con el overbooking lo que les da la gana, sin mirar nunca por el usuario... 	negative		1.3606043694986467e-05	2
1853	Iberia, una aerolínea 4 estrellas que une Buenos Aires-Madrid con vuelos directos  vía 	negative		0.9951226038157182	2
1854	        	positive	@FVillacisneros	0.49789225920557484	1
1855	"Hay otros Ryanair . Están en las costas griegas, libias, almerienses. Y tú con quién ""vuelas""?"	neutral		0.17888317631067077	0
1856	Ryanair anuncia nueva ruta entre Sevilla y Copenhague que operará en marzo 	negative		0.046588729363481456	2
1857	 TipicoDeNavidad  perdió mi maleta hace 5 días y no saben dónde está. Tengo medicamentos que n… 	negative	@fitur_madrid	0.0038188858265723303	2
1858	 son la peor compañia con la que tuve que tratar en mi vida. Ojala, se fundan.   Lam… 	negative	@iberia	2.5607587419680213e-11	2
1859	 Ryanair promoviendo los dlc's. ¿Cuándo sacarán el season pass?	neutral	@Rizzottesca	0.39368841650289776	0
1860	Iberia Express celebra sus cinco años con una oferta de 5.000 plazas a sólo 5 euros  	positive		0.064764226937851	1
1861	       	positive	@COPECO_HONDURAS	0.49789225920557484	1
1862	  Pues que lo digas tú Paco que lleva más vuelos encima que Superlopez, dice muy poco a favor de  👎👎	neutral	@paconadal	5.327710033632879e-06	0
1863	La nueva política de equipajes de Ryanair entrará en vigor el próximo 15 de enero  vía 	neutral		0.8849087839119573	0
1864	  Bien... Ryanair sólo se aprovecha de las subvenciones y luego se va..... Son piratas	negative	@ferdepablos	0.017667128841911964	2
1865	    Yo iba dentro trabajando	neutral	@dfc6f3b05304482	0.012122156987614305	0
1866	Ryanair reconocerá a los sindicatos de pilotos para evitar un colapso en Navidad 	positive		0.033185056818308564	1
1867	  un número telefónico en colombia donde me pueda comunicar ya que no quieren darle solución a unos t… 	negative	@Iberia	2.264947183357286e-06	2
1868	 Esos precios aparecian con Level operado por Iberia	neutral	@InfoViajera	0.30918549204002804	0
1869	  Héctor, deberías demandar en profeco , a mi me hicieron algo similar en Aeroméxico y me tra… 	neutral	@hectordelvalle	0.053812048421559074	0
1870	Oleada de huelgas en Ryanair estas Navidades  vía 	neutral		0.8837916742347224	0
1871	La desactivación de ruta a Barcelona por parte de Aerolíneas Argentinas para beneficiar a una Low Cost de Iberia ll… 	negative		0.6415035902246924	2
1872	"Las mejores ofertas de empleo IT de España: Endesa, Mercadona y Ryanair

En TICbeat hemos recopilado las mejores of… "	neutral		0.9963754452554101	0
1873	Con  mi destino a un solo click. ¡Deseadme suerte! HolaArgentina. Hola 79 destinos europeos al mejor precio 	neutral		0.00694959441669791	0
1874	Hola  en la revista Ronda Iberia del mes de diciembre, donde la ciudad de Bilbao es la protagonista, han pu… 	neutral		0.35311391548390453	0
1875	  RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEM… 	negative	@IberiaPromos	0.00014082894738025732	2
1876	"Rumbo a Las Palmas de Gran Canaria con    
subeteporlasparedes "	neutral		0.10813751392185633	0
1877	    Si por mi fuera yo unificaba España y Portugal en Iberia, pe… 	negative	@problemoleg	0.08798373567812187	2
1878	Las grandes ofertas en vuelos de Iberia, Vueling, Ryanair y EasyJet para el BlackFriday 	neutral		0.6212439339736884	0
1879	Otro cliente satisfecho de Ryanair. 	negative		0.10013143999498927	2
1880	Atención si viajas con Ryanair estas Navidades porque habrá huelga de personal desde el 30 de diciembre… 	negative		0.2903565526657215	2
1881	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	positive		0.00694959441669791	1
1882	Desconvocan la huelga de pilotos de Ryanair en Irlanda 	negative		0.39148555583824224	2
1883	 Que no me envíen más mensajes de texto, por favor. Muchas gracias	neutral	@Iberia	1.406237243410593e-05	0
1884	La matriz de Iberia y British Airways quiere subirse a bordo de la aerolínea Niki  vía mkdirecto	neutral		0.8683200339096295	0
1885	  y los códigos compartidos con Azores Airlines?	neutral	@BinterCanarias	0.3823916724275486	0
1886	 ya os he comentado por dm;)	neutral	@Iberia	0.03672209086860331	0
1887	 Soy experto (?) en el tema. Hice roma barcelona dos veces con ryanair. Justo en ese caso es perfecto.	positive	@Faka_sc	0.7343006333432036	1
1888	 Sorprende la ignorancia de algunos festejando que Iberia aumenta su frecuencia, tratándose además de… 	negative	@ana_malufana	0.048973197822926806	2
1889	 Por eso yo no viajo ni en Iberia, ni KLM... Ni Latam... En realidad soy pobre 😢😢	negative	@PaulinaAstrozaS	6.897606923570325e-10	2
1890	✈️El personal de tierra de Iberia ha convocado 4 días de huelga antes de Nochebuena(21, 22, 23 y 24 de diciembre) a… 	negative		0.6154769474889871	2
1891	 Vivo muy cerca del AICDMX y no son tan puntuales. Muchas veces veo llegar el Airbus 340 de Iberia con muchí… 	neutral	@Iberia	0.9593217525051612	0
